electionID,districtID,year,office
448,arizona6,2018,US House
449,arizona7,2018,US House
450,arizona8,2018,US House
451,arizona9,2018,US House
452,arkansas1,2018,US House
453,arkansas2,2018,US House
454,arkansas3,2018,US House
455,arkansas4,2018,US House
456,california1,2018,US House
457,california2,2018,US House
458,california3,2018,US House
459,california4,2018,US House
460,california5,2018,US House
461,california6,2018,US House
462,california7,2018,US House
463,california8,2018,US House
464,california9,2018,US House
465,california10,2018,US House
466,california11,2018,US House
467,california12,2018,US House
468,california13,2018,US House
469,california14,2018,US House
470,california15,2018,US House
471,california16,2018,US House
472,california17,2018,US House
473,california18,2018,US House
474,california19,2018,US House
475,california20,2018,US House
476,california21,2018,US House
477,california22,2018,US House
478,california23,2018,US House
479,california24,2018,US House
480,california25,2018,US House
481,california26,2018,US House
482,california27,2018,US House
483,california28,2018,US House
484,california29,2018,US House
485,california30,2018,US House
486,california31,2018,US House
487,california32,2018,US House
488,california33,2018,US House
489,california34,2018,US House
490,california35,2018,US House
491,california36,2018,US House
492,california37,2018,US House
493,california38,2018,US House
494,california39,2018,US House
495,california40,2018,US House
496,california41,2018,US House
497,california42,2018,US House
498,california43,2018,US House
499,california44,2018,US House
500,california45,2018,US House
501,california46,2018,US House
502,california47,2018,US House
503,california48,2018,US House
504,california49,2018,US House
505,california50,2018,US House
506,california51,2018,US House
507,california52,2018,US House
508,california53,2018,US House
509,colorado1,2018,US House
510,colorado2,2018,US House
511,colorado3,2018,US House
512,colorado4,2018,US House
513,colorado5,2018,US House
514,colorado6,2018,US House
515,colorado7,2018,US House
516,connecticut1,2018,US House
517,connecticut2,2018,US House
518,connecticut3,2018,US House
519,connecticut4,2018,US House
520,connecticut5,2018,US House
521,delaware1,2018,US House
522,florida1,2018,US House
523,florida2,2018,US House
524,florida3,2018,US House
525,florida4,2018,US House
526,florida5,2018,US House
527,florida6,2018,US House
528,florida7,2018,US House
529,florida8,2018,US House
530,florida9,2018,US House
531,florida10,2018,US House
532,florida11,2018,US House
533,florida12,2018,US House
534,florida13,2018,US House
535,florida14,2018,US House
536,florida15,2018,US House
537,florida16,2018,US House
538,florida17,2018,US House
539,florida18,2018,US House
540,florida19,2018,US House
541,florida20,2018,US House
542,florida21,2018,US House
543,florida22,2018,US House
544,florida23,2018,US House
545,florida24,2018,US House
546,florida25,2018,US House
547,florida26,2018,US House
548,florida27,2018,US House
549,georgia1,2018,US House
550,georgia2,2018,US House
551,georgia3,2018,US House
552,georgia4,2018,US House
553,georgia5,2018,US House
554,georgia6,2018,US House
555,georgia7,2018,US House
556,georgia8,2018,US House
557,georgia9,2018,US House
558,georgia10,2018,US House
559,georgia11,2018,US House
560,georgia12,2018,US House
561,georgia13,2018,US House
562,georgia14,2018,US House
563,hawaii1,2018,US House
564,hawaii2,2018,US House
565,idaho1,2018,US House
566,idaho2,2018,US House
567,illinois1,2018,US House
568,illinois2,2018,US House
569,illinois3,2018,US House
570,illinois4,2018,US House
571,illinois5,2018,US House
572,illinois6,2018,US House
573,illinois7,2018,US House
574,illinois8,2018,US House
575,illinois9,2018,US House
576,illinois10,2018,US House
577,illinois11,2018,US House
578,illinois12,2018,US House
579,illinois13,2018,US House
580,illinois14,2018,US House
581,illinois15,2018,US House
582,illinois16,2018,US House
583,illinois17,2018,US House
584,illinois18,2018,US House
585,indiana1,2018,US House
586,indiana2,2018,US House
587,indiana3,2018,US House
588,indiana4,2018,US House
589,indiana5,2018,US House
590,indiana6,2018,US House
591,indiana7,2018,US House
592,indiana8,2018,US House
593,indiana9,2018,US House
594,iowa1,2018,US House
595,iowa2,2018,US House
596,iowa3,2018,US House
597,iowa4,2018,US House
598,kansas1,2018,US House
599,kansas2,2018,US House
600,kansas3,2018,US House
601,kansas4,2018,US House
602,kentucky1,2018,US House
603,kentucky2,2018,US House
604,kentucky3,2018,US House
605,kentucky4,2018,US House
606,kentucky5,2018,US House
607,kentucky6,2018,US House
608,louisiana1,2018,US House
609,louisiana2,2018,US House
610,louisiana3,2018,US House
611,louisiana4,2018,US House
612,louisiana5,2018,US House
613,louisiana6,2018,US House
614,maine1,2018,US House
615,maine2,2018,US House
616,maryland1,2018,US House
617,maryland2,2018,US House
618,maryland3,2018,US House
619,maryland4,2018,US House
620,maryland5,2018,US House
621,maryland6,2018,US House
622,maryland7,2018,US House
623,maryland8,2018,US House
624,massachusetts1,2018,US House
625,massachusetts2,2018,US House
626,massachusetts3,2018,US House
627,massachusetts4,2018,US House
628,massachusetts5,2018,US House
629,massachusetts6,2018,US House
630,massachusetts7,2018,US House
631,massachusetts8,2018,US House
632,massachusetts9,2018,US House
633,michigan1,2018,US House
634,michigan2,2018,US House
635,michigan3,2018,US House
636,michigan4,2018,US House
637,michigan5,2018,US House
638,michigan6,2018,US House
639,michigan7,2018,US House
640,michigan8,2018,US House
641,michigan9,2018,US House
642,michigan10,2018,US House
643,michigan11,2018,US House
644,michigan12,2018,US House
645,michigan13,2018,US House
646,michigan14,2018,US House
647,minnesota1,2018,US House
648,minnesota2,2018,US House
649,minnesota3,2018,US House
650,minnesota4,2018,US House
651,minnesota5,2018,US House
652,minnesota6,2018,US House
653,minnesota7,2018,US House
654,minnesota8,2018,US House
655,mississippi1,2018,US House
656,mississippi2,2018,US House
657,mississippi3,2018,US House
658,mississippi4,2018,US House
659,missouri1,2018,US House
660,missouri2,2018,US House
661,missouri3,2018,US House
662,missouri4,2018,US House
663,missouri5,2018,US House
664,missouri6,2018,US House
665,missouri7,2018,US House
666,missouri8,2018,US House
667,montana1,2018,US House
668,nebraska1,2018,US House
669,nebraska2,2018,US House
670,nebraska3,2018,US House
671,nevada1,2018,US House
672,nevada2,2018,US House
673,nevada3,2018,US House
674,nevada4,2018,US House
675,new hampshire1,2018,US House
676,new hampshire2,2018,US House
677,new jersey1,2018,US House
678,new jersey2,2018,US House
679,new jersey3,2018,US House
680,new jersey4,2018,US House
681,new jersey5,2018,US House
682,new jersey6,2018,US House
683,new jersey7,2018,US House
684,new jersey8,2018,US House
685,new jersey9,2018,US House
686,new jersey10,2018,US House
687,new jersey11,2018,US House
688,new jersey12,2018,US House
689,new mexico1,2018,US House
690,new mexico2,2018,US House
691,new mexico3,2018,US House
692,new york1,2018,US House
693,new york2,2018,US House
694,new york3,2018,US House
695,new york4,2018,US House
696,new york5,2018,US House
697,new york6,2018,US House
698,new york7,2018,US House
699,new york8,2018,US House
700,new york9,2018,US House
701,new york10,2018,US House
702,new york11,2018,US House
703,new york12,2018,US House
704,new york13,2018,US House
705,new york14,2018,US House
706,new york15,2018,US House
707,new york16,2018,US House
708,new york17,2018,US House
709,new york18,2018,US House
710,new york19,2018,US House
711,new york20,2018,US House
712,new york21,2018,US House
713,new york22,2018,US House
714,new york23,2018,US House
715,new york24,2018,US House
716,new york25,2018,US House
717,new york26,2018,US House
718,new york27,2018,US House
719,north carolina1,2018,US House
720,north carolina2,2018,US House
721,north carolina3,2018,US House
722,north carolina4,2018,US House
723,north carolina5,2018,US House
724,north carolina6,2018,US House
725,north carolina7,2018,US House
726,north carolina8,2018,US House
727,north carolina9,2018,US House
728,north carolina10,2018,US House
729,north carolina11,2018,US House
730,north carolina12,2018,US House
731,north carolina13,2018,US House
732,north dakota1,2018,US House
733,ohio1,2018,US House
734,ohio2,2018,US House
735,ohio3,2018,US House
736,ohio4,2018,US House
737,ohio5,2018,US House
738,ohio6,2018,US House
739,ohio7,2018,US House
740,ohio8,2018,US House
741,ohio9,2018,US House
742,ohio10,2018,US House
743,ohio11,2018,US House
744,ohio12,2018,US House
745,ohio13,2018,US House
746,ohio14,2018,US House
747,ohio15,2018,US House
748,ohio16,2018,US House
749,oklahoma1,2018,US House
750,oklahoma2,2018,US House
751,oklahoma3,2018,US House
752,oklahoma4,2018,US House
753,oklahoma5,2018,US House
754,oregon1,2018,US House
755,oregon2,2018,US House
756,oregon3,2018,US House
757,oregon4,2018,US House
758,oregon5,2018,US House
759,pennsylvania1,2018,US House
760,pennsylvania2,2018,US House
761,pennsylvania3,2018,US House
762,pennsylvania4,2018,US House
763,pennsylvania5,2018,US House
764,pennsylvania6,2018,US House
765,pennsylvania7,2018,US House
766,pennsylvania8,2018,US House
767,pennsylvania9,2018,US House
768,pennsylvania10,2018,US House
769,pennsylvania11,2018,US House
770,pennsylvania12,2018,US House
771,pennsylvania13,2018,US House
772,pennsylvania14,2018,US House
773,pennsylvania15,2018,US House
774,pennsylvania16,2018,US House
775,pennsylvania17,2018,US House
776,pennsylvania18,2018,US House
777,rhode island1,2018,US House
778,rhode island2,2018,US House
779,south carolina1,2018,US House
780,south carolina2,2018,US House
781,south carolina3,2018,US House
782,south carolina4,2018,US House
783,south carolina5,2018,US House
784,south carolina6,2018,US House
785,south carolina7,2018,US House
786,south dakota,2018,US House
787,tennessee1,2018,US House
788,tennessee2,2018,US House
789,tennessee3,2018,US House
790,tennessee4,2018,US House
791,tennessee5,2018,US House
792,tennessee6,2018,US House
793,tennessee7,2018,US House
794,tennessee8,2018,US House
795,tennessee9,2018,US House
796,texas1,2018,US House
797,texas2,2018,US House
798,texas3,2018,US House
799,texas4,2018,US House
800,texas5,2018,US House
801,texas6,2018,US House
802,texas7,2018,US House
803,texas8,2018,US House
804,texas9,2018,US House
805,texas10,2018,US House
806,texas11,2018,US House
807,texas12,2018,US House
808,texas13,2018,US House
809,texas14,2018,US House
810,texas15,2018,US House
811,texas16,2018,US House
812,texas17,2018,US House
813,texas18,2018,US House
814,texas19,2018,US House
815,texas20,2018,US House
816,texas21,2018,US House
817,texas22,2018,US House
818,texas23,2018,US House
819,texas24,2018,US House
820,texas25,2018,US House
821,texas26,2018,US House
822,texas27,2018,US House
823,texas28,2018,US House
824,texas29,2018,US House
825,texas30,2018,US House
826,texas31,2018,US House
827,texas32,2018,US House
828,texas33,2018,US House
829,texas34,2018,US House
830,texas35,2018,US House
831,texas36,2018,US House
832,utah1,2018,US House
833,utah2,2018,US House
834,utah3,2018,US House
835,utah4,2018,US House
836,vermont1,2018,US House
837,virginia1,2018,US House
838,virginia2,2018,US House
839,virginia3,2018,US House
840,virginia4,2018,US House
841,virginia5,2018,US House
842,virginia6,2018,US House
843,virginia7,2018,US House
844,virginia8,2018,US House
845,virginia9,2018,US House
846,virginia10,2018,US House
847,virginia11,2018,US House
848,washington1,2018,US House
849,washington2,2018,US House
850,washington3,2018,US House
851,washington4,2018,US House
852,washington5,2018,US House
853,washington6,2018,US House
854,washington7,2018,US House
855,washington8,2018,US House
856,washington9,2018,US House
857,washington10,2018,US House
858,west virginia1,2018,US House
859,west virginia2,2018,US House
860,west virginia3,2018,US House
861,wisconsin1,2018,US House
862,wisconsin2,2018,US House
863,wisconsin3,2018,US House
864,wisconsin4,2018,US House
865,wisconsin5,2018,US House
866,wisconsin6,2018,US House
867,wisconsin7,2018,US House
868,wisconsin8,2018,US House
869,wyoming1,2018,US House
870,alabama,2016,US Senate
871,alaska,2016,US Senate
872,arizona,2016,US Senate
873,arkansas,2016,US Senate
874,california,2016,US Senate
875,colorado,2016,US Senate
876,connecticut,2016,US Senate
877,florida,2016,US Senate
878,georgia,2016,US Senate
879,hawaii,2016,US Senate
880,idaho,2016,US Senate
881,illinois,2016,US Senate
882,indiana,2016,US Senate
883,iowa,2016,US Senate
884,kansas,2016,US Senate
885,kentucky,2016,US Senate
886,louisiana,2016,US Senate
887,maryland,2016,US Senate
888,missouri,2016,US Senate
889,nevada,2016,US Senate
890,new hampshire,2016,US Senate
891,new york,2016,US Senate
892,north carolina,2016,US Senate
893,north dakota,2016,US Senate
894,ohio,2016,US Senate
895,oklahoma,2016,US Senate
896,oregon,2016,US Senate
897,pennsylvania,2016,US Senate
898,south carolina,2016,US Senate
899,south dakota,2016,US Senate
900,utah,2016,US Senate
901,vermont,2016,US Senate
902,washington,2016,US Senate
903,wisconsin,2016,US Senate
904,arizona,2018,US Senate
905,california,2018,US Senate
906,connecticut,2018,US Senate
907,delaware,2018,US Senate
908,florida,2018,US Senate
909,hawaii,2018,US Senate
910,indiana,2018,US Senate
911,maine,2018,US Senate
912,maryland,2018,US Senate
913,massachusetts,2018,US Senate
914,michigan,2018,US Senate
915,minnesota,2018,US Senate
916,mississippi,2018,US Senate
917,missouri,2018,US Senate
918,montana,2018,US Senate
919,nebraska,2018,US Senate
920,nevada,2018,US Senate
921,new jersey,2018,US Senate
922,new mexico,2018,US Senate
923,new york,2018,US Senate
924,north dakota,2018,US Senate
925,ohio,2018,US Senate
926,pennsylvania,2018,US Senate
927,rhode island,2018,US Senate
928,tennessee,2018,US Senate
929,texas,2018,US Senate
930,utah,2018,US Senate
931,vermont,2018,US Senate
932,virginia,2018,US Senate
933,washington,2018,US Senate
934,west virginia,2018,US Senate
935,wisconsin,2018,US Senate
936,wyoming,2018,US Senate
937,alabama,2016,US President
938,alaska,2016,US President
939,arizona,2016,US President
940,arkansas,2016,US President
941,california,2016,US President
942,colorado,2016,US President
943,connecticut,2016,US President
944,delaware,2016,US President
945,district of columbia,2016,US President
946,florida,2016,US President
947,georgia,2016,US President
948,hawaii,2016,US President
949,idaho,2016,US President
950,illinois,2016,US President
951,indiana,2016,US President
952,iowa,2016,US President
953,kansas,2016,US President
954,kentucky,2016,US President
955,louisiana,2016,US President
956,maine,2016,US President
957,maryland,2016,US President
958,massachusetts,2016,US President
959,michigan,2016,US President
960,minnesota,2016,US President
961,mississippi,2016,US President
962,missouri,2016,US President
963,montana,2016,US President
964,nebraska,2016,US President
965,nevada,2016,US President
966,new hampshire,2016,US President
967,new jersey,2016,US President
968,new mexico,2016,US President
969,new york,2016,US President
970,north carolina,2016,US President
971,north dakota,2016,US President
972,ohio,2016,US President
973,oklahoma,2016,US President
974,oregon,2016,US President
975,pennsylvania,2016,US President
976,rhode island,2016,US President
977,south carolina,2016,US President
978,south dakota,2016,US President
979,tennessee,2016,US President
980,texas,2016,US President
981,utah,2016,US President
982,vermont,2016,US President
983,virginia,2016,US President
984,washington,2016,US President
985,west virginia,2016,US President
986,wisconsin,2016,US President
987,wyoming,2016,US President
